t,x,y,heading,distance,velocity,acceleration,curvature,path,voltage,current
0,2.35771e-14,1.5,-4.76417e-07,0,0,12.8718,0,0,,
0,,,,,-3.33449,-12.8718,,-1,,
0,,,,,3.33449,12.8718,,-1,,
0,2.90424e-07,2.1096,,,0,12.8718,,1,12,262
0,-2.90424e-07,0.8904,,,0,12.8718,,2,12,262
0,0,0,0,,,,,3,,
0.00505,2.35771e-14,1.5,-4.76417e-07,0.000160897,0.0643589,12.8718,0,0,,
0.00505,,,,,-3.33449,-12.8718,,-1,,
0.00505,,,,,3.33449,12.8718,,-1,,
0.00505,2.90424e-07,2.1096,,,0.0643589,12.8566,,1,12.2175,261.692
0.00505,-2.90424e-07,0.8904,,,0.0643589,12.8869,,2,12.2457,262.308
0.00505,0.000643589,0,0,,,,,3,,
0.0101,0.000160897,1.5,-5.35968e-09,0.000640483,0.127476,12.6233,0.000964082,0,,
0.0101,,,,,-3.33253,-12.6233,,-1,,
0.0101,,,,,3.33253,12.6233,,-1,,
0.0101,0.0001609,2.1096,,,0.127401,12.5566,,1,12.1646,255.584
0.0101,0.000160894,0.8904,,,0.12755,12.6901,,2,12.2897,258.302
0.0101,0.00191834,1.91004e-09,1.49836e-06,,,,,3,,
0.01515,0.000640483,1.5,1.39872e-06,0.00143261,0.189374,12.3797,0.00383772,0,,
0.01515,,,,,-3.3267,-12.3797,,-1,,
0.01515,,,,,3.3267,12.3797,,-1,,
0.01515,0.000639631,2.1096,,,0.188931,12.2197,,1,12.072,248.728
0.01515,0.000641336,0.8904,,,0.189817,12.5396,,2,12.3735,255.24
0.01515,0.00381208,2.15274e-08,1.03591e-05,,,,,3,,
0.0202,0.00143261,1.5,6.38289e-06,0.00253124,0.250078,12.1408,0.00857267,0,,
0.0202,,,,,-3.31715,-12.1408,,-1,,
0.0202,,,,,3.31715,12.1408,,-1,,
0.0202,0.00142872,2.1096,,,0.248771,11.8498,,1,11.9425,241.199
0.0202,0.0014365,0.8904,,,0.251385,12.4317,,2,12.4944,253.042
0.0202,0.00631286,1.12798e-07,3.64967e-05,,,,,3,,
0.02525,0.00253124,1.5,1.93775e-05,0.00393046,0.30961,11.9064,0.0151061,0,,
0.02525,,,,,-3.30406,-11.9064,,-1,,
0.02525,,,,,3.30406,11.9064,,-1,,
0.02525,0.00251942,2.1096,,,0.306759,11.4503,,1,11.7788,233.067
0.02525,0.00254305,0.8904,,,0.312461,12.3625,,2,12.6497,251.634
0.02525,0.00940896,4.02341e-07,9.35187e-05,,,,,3,,
0.0303,0.00393046,1.5,4.56826e-05,0.00562446,0.367993,11.6766,0.0233498,0,,
0.0303,,,,,-3.28769,-11.6766,,-1,,
0.0303,,,,,3.28769,11.6766,,-1,,
0.0303,0.00390261,2.1096,,,0.362755,11.0304,,1,11.5888,224.519
0.0303,0.0039583,0.8904,,,0.373231,12.3229,,2,12.8314,250.827
0.0303,0.0130889,1.13199e-06,0.000198279,,,,,3,,
0.03535,0.00562446,1.5,9.40289e-05,0.00760757,0.425249,11.4512,0.0331449,0,,
0.03535,,,,,-3.26845,-11.4512,,-1,,
0.03535,,,,,3.26845,11.4512,,-1,,
0.03535,0.00556714,2.1096,,,0.416657,10.5871,,1,11.3695,215.497
0.03535,0.00568178,0.8904,,,0.433841,12.3154,,2,13.0426,250.675
0.03535,0.0173414,2.70594e-06,0.000370124,,,,,3,,
0.0404,0.00760757,1.5,0.000170871,0.00987419,0.4814,11.2302,0.0443029,0,,
0.0404,,,,,-3.2468,-11.2302,,-1,,
0.0404,,,,,3.2468,11.2302,,-1,,
0.0404,0.00750341,2.1096,,,0.468399,10.1421,,1,11.1408,206.438
0.0404,0.00771173,0.8904,,,0.494402,12.3184,,2,13.2633,250.736
0.0404,0.0221554,5.73948e-06,0.000630148,,,,,3,,
0.04545,0.00987419,1.5,0.000285016,0.0124189,0.536468,11.0135,0.0565415,0,,
0.04545,,,,,-3.22338,-11.0135,,-1,,
0.04545,,,,,3.22338,11.0135,,-1,,
0.04545,0.00970045,2.1096,,,0.517977,9.72094,,1,10.9266,197.866
0.04545,0.0100479,0.890401,,,0.554959,12.306,,2,13.4697,250.484
0.04545,0.0275201,1.1104e-05,0.000999964,,,,,3,,
0.0505,0.0124189,1.5,0.000446312,0.0152362,0.590472,10.8009,0.0694239,0,,
0.0505,,,,,-3.1991,-10.8009,,-1,,
0.0505,,,,,3.1991,10.8009,,-1,,
0.0505,0.0121468,2.1096,,,0.565483,9.31282,,1,10.7171,189.559
0.0505,0.0126909,0.890402,,,0.615462,12.289,,2,13.6716,250.138
0.0505,0.0334248,1.99596e-05,0.00149975,,,,,3,,
0.05555,0.0152362,1.5,0.000660745,0.018321,0.643434,10.5924,0.082633,0,,
0.05555,,,,,-3.17457,-10.5924,,-1,,
0.05555,,,,,3.17457,10.5924,,-1,,
0.05555,0.0148334,2.1096,,,0.611023,8.9133,,1,10.5085,181.427
0.05555,0.015639,0.890404,,,0.675846,12.2716,,2,13.8727,249.783
0.05555,0.0398591,3.37804e-05,0.00214798,,,,,3,,
0.0606,0.018321,1.50001,0.000936237,0.021668,0.695374,10.388,0.0956013,0,,
0.0606,,,,,-3.15086,-10.388,,-1,,
0.0606,,,,,3.15086,10.388,,-1,,
0.0606,0.0177502,2.10961,,,0.654849,8.6448,,1,10.416,175.962
0.0606,0.0188917,0.890406,,,0.7359,12.1312,,2,13.9579,246.925
0.0606,0.0468128,5.4353e-05,0.00295849,,,,,3,,
0.06565,0.021668,1.50001,0.00127662,0.0252722,0.746312,10.1875,0.107861,0,,
0.06565,,,,,-3.12877,-10.1875,,-1,,
0.06565,,,,,3.12877,10.1875,,-1,,
0.06565,0.0208898,2.10961,,,0.697241,8.3279,,1,10.2731,169.511
0.06565,0.0224462,0.89041,,,0.795383,12.0471,,2,14.0936,245.214
0.06565,0.0542759,8.3757e-05,0.00393992,,,,,3,,
0.0707,0.0252722,1.50001,0.0016869,0.0291287,0.796266,9.99086,0.118779,0,,
0.0707,,,,,-3.10935,-9.99086,,-1,,
0.0707,,,,,3.10935,9.99086,,-1,,
0.0707,0.0242439,2.10961,,,0.73861,8.19045,,1,10.2938,166.713
0.0707,0.0263005,0.890416,,,0.853922,11.7913,,2,14.0657,240.007
0.0707,0.0622384,0.000124311,0.00509304,,,,,3,,
0.07575,0.0291286,1.50002,0.00216395,0.0332325,0.845256,9.79803,0.127906,0,,
0.07575,,,,,-3.0933,-9.79803,,-1,,
0.07575,,,,,3.0933,9.79803,,-1,,
0.07575,0.0278095,2.10962,,,0.77935,8.19508,,1,10.4447,166.808
0.07575,0.0304478,0.890424,,,0.911162,11.401,,2,13.9079,232.063
0.07575,0.0706908,0.000178501,0.00641116,,,,,3,,
0.0808,0.0332324,1.50003,0.00270215,0.0375789,0.893301,9.60892,0.135045,0,,
0.0808,,,,,-3.08086,-9.60892,,-1,,
0.0808,,,,,3.08086,9.60892,,-1,,
0.0808,0.0315852,2.10963,,,0.819762,8.32061,,1,10.7072,169.363
0.0808,0.0348797,0.890435,,,0.96684,10.8972,,2,13.6386,221.809
0.0808,0.0796236,0.00024891,0.00788195,,,,,3,,
0.08585,0.0375788,1.50005,0.00330937,0.0421632,0.940418,9.42346,0.139488,0,,
0.08585,,,,,-3.07317,-9.42346,,-1,,
0.08585,,,,,3.07317,9.42346,,-1,,
0.08585,0.0355614,2.10964,,,0.860453,8.07105,,1,10.621,164.283
0.08585,0.0395962,0.890449,,,1.02038,10.7759,,2,13.7181,219.338
0.08585,0.0890273,0.000338072,0.00948126,,,,,3,,
0.0909,0.0421631,1.50006,0.00395865,0.0469808,0.986626,9.24158,0.143325,0,,
0.0909,,,,,-3.06656,-9.24158,,-1,,
0.0909,,,,,3.06656,9.24158,,-1,,
0.0909,0.0397499,2.10966,,,0.900424,8.37974,,1,11.0526,170.566
0.0909,0.0445763,0.890467,,,1.07283,10.1034,,2,13.28,205.651
0.0909,0.098893,0.000448624,0.0112053,,,,,3,,
0.09595,0.0469807,1.50008,0.00465436,0.0520272,1.03194,9.0632,0.143767,0,,
0.09595,,,,,-3.0658,-9.0632,,-1,,
0.09595,,,,,3.0658,9.0632,,-1,,
0.09595,0.0441434,2.10968,,,0.941503,8.2094,,1,11.0416,167.099
0.09595,0.0498179,0.890489,,,1.12238,9.91701,,2,13.2845,201.857
0.09595,0.109212,0.000582919,0.0130141,,,,,3,,
0.101,0.052027,1.50011,0.0053834,0.057298,1.07638,8.88828,0.143381,0,,
0.101,,,,,-3.06646,-8.88828,,-1,,
0.101,,,,,3.06646,8.88828,,-1,,
0.101,0.0487453,2.1097,,,0.982302,8.4693,,1,11.4308,172.389
0.101,0.0553087,0.890517,,,1.17047,9.30725,,2,12.8891,189.446
0.101,0.119974,0.000743248,0.0148957,,,,,3,,
0.10605,0.0572977,1.50014,0.00613215,0.0627889,1.11997,8.71672,0.14071,0,,
0.10605,,,,,-3.07106,-8.71672,,-1,,
0.10605,,,,,3.07106,8.71672,,-1,,
0.10605,0.0535596,2.10973,,,1.0239,8.35651,,1,11.4753,170.093
0.10605,0.0610359,0.89055,,,1.21603,9.07694,,2,12.8384,184.758
0.10605,0.131172,0.000931585,0.0168171,,,,,3,,
0.1111,0.0627885,1.50017,0.00689807,0.0684956,1.16271,8.54848,0.137329,0,,
0.1111,,,,,-3.0769,-8.54848,,-1,,
0.1111,,,,,3.0769,8.54848,,-1,,
0.1111,0.0585835,2.10976,,,1.06537,8.4705,,1,11.7308,172.414
0.1111,0.0669935,0.890589,,,1.26005,8.62646,,2,12.5768,175.588
0.1111,0.142797,0.00114974,0.0187638,,,,,3,,
0.11615,0.068495,1.50022,0.00766881,0.0744139,1.20463,8.38349,0.132634,0,,
0.11615,,,,,-3.08505,-8.38349,,-1,,
0.11615,,,,,3.08505,8.38349,,-1,,
0.11615,0.0638202,2.1098,,,1.10723,8.48034,,1,11.8906,172.614
0.11615,0.0731699,0.890634,,,1.30203,8.28663,,2,12.4111,168.671
0.11615,0.154841,0.00139922,0.0207118,,,,,3,,
0.1212,0.0744132,1.50026,0.00843826,0.0805398,1.24574,8.22168,0.127264,0,,
0.1212,,,,,-3.09442,-8.22168,,-1,,
0.1212,,,,,3.09442,8.22168,,-1,,
0.1212,0.0692693,2.10984,,,1.14909,8.46611,,1,12.028,172.324
0.1212,0.0795571,0.890685,,,1.34238,7.97724,,2,12.2679,162.374
0.1212,0.167295,0.00168129,0.0226447,,,,,3,,
0.12625,0.0805389,1.50032,0.00920048,0.0868693,1.28605,8.06299,0.12147,0,,
0.12625,,,,,-3.1046,-8.06299,,-1,,
0.12625,,,,,3.1046,8.06299,,-1,,
0.12625,0.0749303,2.10989,,,1.19082,8.4277,,1,12.1424,171.543
0.12625,0.0861474,0.890743,,,1.38128,7.69829,,2,12.1478,156.696
0.12625,0.180152,0.00199698,0.0245493,,,,,3,,
0.1313,0.086868,1.50038,0.00995069,0.0933984,1.32559,7.90737,0.115458,0,,
0.1313,,,,,-3.11523,-7.90737,,-1,,
0.1313,,,,,3.11523,7.90737,,-1,,
0.1313,0.0808022,2.10995,,,1.23229,8.36631,,1,12.2344,170.293
0.1313,0.0929339,0.890808,,,1.41889,7.44843,,2,12.0502,151.61
0.1313,0.193403,0.00234709,0.0264152,,,,,3,,
0.13635,0.0933968,1.50045,0.0106852,0.100123,1.36436,7.75475,0.109397,0,,
0.13635,,,,,-3.12602,-7.75475,,-1,,
0.13635,,,,,3.12602,7.75475,,-1,,
0.13635,0.0868832,2.11001,,,1.27337,8.28406,,1,12.3056,168.619
0.13635,0.0999103,0.89088,,,1.45535,7.22544,,2,11.9735,147.071
0.13635,0.207041,0.00273227,0.028235,,,,,3,,
0.1414,0.100121,1.50052,0.0114012,0.10704,1.40239,7.60507,0.103416,0,,
0.1414,,,,,-3.13674,-7.60507,,-1,,
0.1414,,,,,3.13674,7.60507,,-1,,
0.1414,0.0931712,2.11008,,,1.31398,8.18358,,1,12.358,166.574
0.1414,0.107071,0.890959,,,1.4908,7.02657,,2,11.9157,143.023
0.1414,0.221059,0.00315296,0.0300032,,,,,3,,
0.14645,0.107038,1.5006,0.0120969,0.114145,1.43968,7.45829,0.0976095,0,,
0.14645,,,,,-3.14722,-7.45829,,-1,,
0.14645,,,,,3.14722,7.45829,,-1,,
0.14645,0.0996635,2.11016,,,1.35401,8.06771,,1,12.3941,164.215
0.14645,0.114412,0.891046,,,1.52534,6.84886,,2,11.8743,139.406
0.14645,0.235448,0.0036095,0.0317165,,,,,3,,
0.1515,0.114142,1.50069,0.012771,0.121435,1.47625,7.31434,0.0920438,0,,
0.1515,,,,,-3.15733,-7.31434,,-1,,
0.1515,,,,,3.15733,7.31434,,-1,,
0.1515,0.106357,2.11024,,,1.39342,7.93934,,1,12.4162,161.602
0.1515,0.121927,0.891139,,,1.55908,6.68934,,2,11.847,136.159
0.1515,0.250203,0.00410208,0.0333731,,,,,3,,
0.15655,0.121431,1.50078,0.013423,0.128906,1.51212,7.17316,0.0867611,0,,
0.15655,,,,,-3.16699,-7.17316,,-1,,
0.15655,,,,,3.16699,7.17316,,-1,,
0.15655,0.113249,2.11033,,,1.43214,7.80117,,1,12.4267,158.79
0.15655,0.129614,0.89124,,,1.59209,6.54516,,2,11.8314,133.224
0.15655,0.265314,0.0046308,0.0349726,,,,,3,,
0.1616,0.128902,1.50089,0.014052,0.136555,1.54729,7.03471,0.081792,0,,
0.1616,,,,,-3.17612,-7.03471,,-1,,
0.1616,,,,,3.17612,7.03471,,-1,,
0.1616,0.120336,2.11043,,,1.47014,7.57436,,1,12.352,154.173
0.1616,0.137467,0.891348,,,1.62444,6.49507,,2,11.9011,132.205
0.1616,0.280777,0.00519568,0.0365156,,,,,3,,
0.16665,0.136549,1.501,0.0146593,0.144377,1.58178,6.89894,0.0771364,0,,
0.16665,,,,,-3.18473,-6.89894,,-1,,
0.16665,,,,,3.18473,6.89894,,-1,,
0.16665,0.127613,2.11053,,,1.5074,7.42357,,1,12.3456,151.104
0.16665,0.145485,0.891463,,,1.65616,6.3743,,2,11.9027,129.746
0.16665,0.296583,0.00579666,0.0380032,,,,,3,,
0.1717,0.144371,1.50111,0.0152453,0.152371,1.61561,6.76578,0.0727918,0,,
0.1717,,,,,-3.19281,-6.76578,,-1,,
0.1717,,,,,3.19281,6.76578,,-1,,
0.1717,0.135078,2.11064,,,1.54392,7.27096,,1,12.3347,147.998
0.1717,0.153664,0.891585,,,1.6873,6.2606,,2,11.9088,127.432
0.1717,0.312727,0.00643364,0.039437,,,,,3,,
0.17675,0.152364,1.50124,0.0158109,0.160532,1.64879,6.63519,0.0687504,0,,
0.17675,,,,,-3.20036,-6.63519,,-1,,
0.17675,,,,,3.20036,6.63519,,-1,,
0.17675,0.142726,2.11076,,,1.57969,7.11779,,1,12.3206,144.88
0.17675,0.162002,0.891715,,,1.71789,6.1526,,2,11.9182,125.234
0.17675,0.329201,0.00710648,0.040819,,,,,3,,
0.1818,0.160524,1.50137,0.0163564,0.168857,1.68132,6.50713,0.0650044,0,,
0.1818,,,,,-3.20739,-6.50713,,-1,,
0.1818,,,,,3.20739,6.50713,,-1,,
0.1818,0.150553,2.11089,,,1.6147,7.04026,,1,12.3743,143.302
0.1818,0.170494,0.891851,,,1.74795,5.97399,,2,11.8598,121.598
0.1818,0.345999,0.00781497,0.0421515,,,,,3,,
0.18685,0.168848,1.50151,0.0168823,0.177343,1.71323,6.38153,0.0615419,0,,
0.18685,,,,,-3.21391,-6.38153,,-1,,
0.18685,,,,,3.21391,6.38153,,-1,,
0.18685,0.158557,2.11102,,,1.64896,6.88535,,1,12.3532,140.149
0.18685,0.179139,0.891995,,,1.77751,5.87772,,2,11.8764,119.639
0.18685,0.363116,0.00855891,0.043437,,,,,3,,
0.1919,0.177333,1.50165,0.01739,0.185988,1.74452,6.25836,0.0583405,0,,
0.1919,,,,,-3.21997,-6.25836,,-1,,
0.1919,,,,,3.21997,6.25836,,-1,,
0.1919,0.166733,2.11116,,,1.68248,6.73203,,1,12.3309,137.028
0.1919,0.187933,0.892146,,,1.80657,5.7847,,2,11.8943,117.745
0.1919,0.380543,0.00933807,0.0446779,,,,,3,,
0.19695,0.185976,1.50181,0.0178805,0.194787,1.77521,6.13757,0.055382,0,,
0.19695,,,,,-3.22559,-6.13757,,-1,,
0.19695,,,,,3.22559,6.13757,,-1,,
0.19695,0.175077,2.11131,,,1.71528,6.58097,,1,12.3081,133.953
0.19695,0.196875,0.892303,,,1.83514,5.69418,,2,11.9128,115.903
0.19695,0.398277,0.0101522,0.0458765,,,,,3,,
0.202,0.194774,1.50197,0.0183548,0.203738,1.80531,6.01911,0.0526483,0,,
0.202,,,,,-3.2308,-6.01911,,-1,,
0.202,,,,,3.2308,6.01911,,-1,,
0.202,0.183585,2.11146,,,1.74737,6.43263,,1,12.2853,130.934
0.202,0.205962,0.892468,,,1.86325,5.60559,,2,11.9313,114.1
0.202,0.41631,0.011001,0.0470353,,,,,3,,
0.20705,0.203724,1.50213,0.0188138,0.212839,1.83482,5.90294,0.0501216,0,,
0.20705,,,,,-3.23563,-5.90294,,-1,,
0.20705,,,,,3.23563,5.90294,,-1,,
0.20705,0.192255,2.11162,,,1.77876,6.28737,,1,12.2629,127.977
0.20705,0.215192,0.89264,,,1.89088,5.5185,,2,11.9496,112.327
0.20705,0.434637,0.0118843,0.0481565,,,,,3,,
0.2121,0.212822,1.5023,0.0192594,0.222085,1.86377,5.789,0.04776,0,,
0.2121,,,,,-3.24015,-5.789,,-1,,
0.2121,,,,,3.24015,5.789,,-1,,
0.2121,0.201082,2.11179,,,1.8095,6.13193,,1,12.2286,124.813
0.2121,0.224562,0.892818,,,1.91803,5.44608,,2,11.9797,110.853
0.2121,0.453252,0.0128016,0.0492418,,,,,3,,
0.21715,0.222067,1.50249,0.0196912,0.231475,1.89215,5.67727,0.0455939,0,,
0.21715,,,,,-3.24431,-5.67727,,-1,,
0.21715,,,,,3.24431,5.67727,,-1,,
0.21715,0.210064,2.11197,,,1.83956,5.99443,,1,12.2086,122.014
0.21715,0.23407,0.893003,,,1.94474,5.36011,,2,11.9957,109.103
0.21715,0.47215,0.0137529,0.0502936,,,,,3,,
0.2222,0.231455,1.50267,0.0201095,0.241005,1.91999,5.56769,0.0435983,0,,
0.2222,,,,,-3.24816,-5.56769,,-1,,
0.2222,,,,,3.24816,5.56769,,-1,,
0.2222,0.219197,2.11215,,,1.86896,5.88393,,1,12.2114,119.765
0.2222,0.243713,0.893195,,,1.97102,5.25145,,2,11.989,106.891
0.2222,0.491324,0.0147377,0.0513142,,,,,3,,
0.22725,0.240983,1.50287,0.0205157,0.250674,1.94729,5.46023,0.0417503,0,,
0.22725,,,,,-3.25173,-5.46023,,-1,,
0.22725,,,,,3.25173,5.46023,,-1,,
0.22725,0.228478,2.11234,,,1.89773,5.75163,,1,12.1916,117.072
0.22725,0.253489,0.893394,,,1.99685,5.16884,,2,12.0049,105.21
0.22725,0.510771,0.0157557,0.0523054,,,,,3,,
0.2323,0.250649,1.50307,0.020911,0.260477,1.97407,5.35484,0.0400357,0,,
0.2323,,,,,-3.25505,-5.35484,,-1,,
0.2323,,,,,3.25505,5.35484,,-1,,
0.2323,0.237903,2.11253,,,1.92589,5.62292,,1,12.1729,114.452
0.2323,0.263396,0.893599,,,2.02225,5.08677,,2,12.0198,103.539
0.2323,0.530483,0.0168068,0.053269,,,,,3,,
0.23735,0.260451,1.50327,0.0212959,0.270413,2.00032,5.25149,0.0384431,0,,
0.23735,,,,,-3.25813,-5.25149,,-1,,
0.23735,,,,,3.25813,5.25149,,-1,,
0.23735,0.24747,2.11273,,,1.95345,5.49777,,1,12.1554,111.905
0.23735,0.273432,0.893811,,,2.0472,5.00521,,2,12.0336,101.879
0.23735,0.550457,0.0178906,0.0542065,,,,,3,,
0.2424,0.270384,1.50349,0.0216701,0.280479,2.02607,5.15013,0.0369723,0,,
0.2424,,,,,-3.26099,-5.15013,,-1,,
0.2424,,,,,3.26099,5.15013,,-1,,
0.2424,0.257175,2.11294,,,1.98041,5.39402,,1,12.1557,109.793
0.2424,0.283593,0.894029,,,2.07174,4.90624,,2,12.0296,99.8646
0.2424,0.570687,0.0190068,0.0551198,,,,,3,,
0.24745,0.280448,1.50371,0.0220351,0.290672,2.05133,5.05073,0.0356048,0,,
0.24745,,,,,-3.26365,-5.05073,,-1,,
0.24745,,,,,3.26365,5.05073,,-1,,
0.24745,0.267016,2.11316,,,2.00681,5.27427,,1,12.1391,107.356
0.24745,0.293879,0.894254,,,2.09585,4.82719,,2,12.0427,98.2555
0.24745,0.591168,0.0201551,0.0560103,,,,,3,,
0.2525,0.290639,1.50393,0.0223918,0.300991,2.07609,4.95324,0.03433,0,,
0.2525,,,,,-3.26614,-4.95324,,-1,,
0.2525,,,,,3.26614,4.95324,,-1,,
0.2525,0.27699,2.11338,,,2.03265,5.15792,,1,12.1236,104.988
0.2525,0.304288,0.894485,,,2.11954,4.74857,,2,12.0547,96.6553
0.2525,0.611896,0.0213354,0.0568792,,,,,3,,
0.25755,0.300955,1.50417,0.0227397,0.311432,2.10038,4.85764,0.0331476,0,,
0.25755,,,,,-3.26844,-4.85764,,-1,,
0.25755,,,,,3.26844,4.85764,,-1,,
0.25755,0.287094,2.11361,,,2.05794,5.05955,,1,12.1229,102.985
0.25755,0.314816,0.894723,,,2.14282,4.65573,,2,12.0519,94.7656
0.25755,0.632864,0.0225472,0.0577281,,,,,3,,
0.2626,0.311393,1.5044,0.0230797,0.321994,2.1242,4.76389,0.0320467,0,,
0.2626,,,,,-3.27059,-4.76389,,-1,,
0.2626,,,,,3.27059,4.76389,,-1,,
0.2626,0.297325,2.11384,,,2.0827,4.94843,,1,12.1084,100.723
0.2626,0.325461,0.894967,,,2.1657,4.57934,,2,12.063,93.2106
0.2626,0.65407,0.0237904,0.058558,,,,,3,,
0.26765,0.321952,1.50465,0.023413,0.332673,2.14756,4.67194,0.0310164,0,,
0.26765,,,,,-3.27261,-4.67194,,-1,,
0.26765,,,,,3.27261,4.67194,,-1,,
0.26765,0.307681,2.11408,,,2.10696,4.84047,,1,12.0951,98.526
0.26765,0.336223,0.895217,,,2.18817,4.5034,,2,12.0731,91.665
0.26765,0.675508,0.0250646,0.0593701,,,,,3,,
0.2727,0.332628,1.5049,0.0237387,0.343468,2.17047,4.58176,0.0300604,0,,
0.2727,,,,,-3.27448,-4.58176,,-1,,
0.2727,,,,,3.27448,4.58176,,-1,,
0.2727,0.318159,2.11433,,,2.1307,4.74752,,1,12.0938,96.634
0.2727,0.347098,0.895474,,,2.21024,4.41601,,2,12.071,89.8861
0.2727,0.697173,0.0263697,0.0601656,,,,,3,,
0.27775,0.34342,1.50516,0.0240584,0.354377,2.19294,4.49333,0.0291649,0,,
0.27775,,,,,-3.27624,-4.49333,,-1,,
0.27775,,,,,3.27624,4.49333,,-1,,
0.27775,0.328756,2.11458,,,2.15395,4.64449,,1,12.0815,94.5367
0.27775,0.358085,0.895736,,,2.23193,4.34218,,2,12.0802,88.3833
0.27775,0.719062,0.0277054,0.0609453,,,,,3,,
0.2828,0.354326,1.50542,0.024372,0.365396,2.21497,4.40661,0.0283273,0,,
0.2828,,,,,-3.27788,-4.40661,,-1,,
0.2828,,,,,3.27788,4.40661,,-1,,
0.2828,0.33947,2.11484,,,2.17672,4.55498,,1,12.08,92.7149
0.2828,0.369181,0.896005,,,2.25322,4.25823,,2,12.0786,86.6747
0.2828,0.741169,0.0290714,0.0617103,,,,,3,,
0.28785,0.365342,1.50569,0.0246796,0.376525,2.23658,4.32155,0.0275461,0,,
0.28785,,,,,-3.27942,-4.32155,,-1,,
0.28785,,,,,3.27942,4.32155,,-1,,
0.28785,0.350299,2.11511,,,2.19902,4.45667,,1,12.0686,90.7139
0.28785,0.380385,0.89628,,,2.27414,4.18643,,2,12.0869,85.2132
0.28785,0.763492,0.0304675,0.0624615,,,,,3,,
0.2929,0.376468,1.50597,0.0249823,0.387761,2.25777,4.23814,0.0268107,0,,
0.2929,,,,,-3.28087,-4.23814,,-1,,
0.2929,,,,,3.28087,4.23814,,-1,,
0.2929,0.36124,2.11538,,,2.22087,4.37055,,1,12.0669,88.9608
0.2929,0.391695,0.896561,,,2.29467,4.10574,,2,12.0856,83.5707
0.2929,0.786024,0.0318934,0.0631995,,,,,3,,
0.29795,0.3877,1.50625,0.0252793,0.399102,2.27855,4.15634,0.0261264,0,,
0.29795,,,,,-3.28221,-4.15634,,-1,,
0.29795,,,,,3.28221,4.15634,,-1,,
0.29795,0.372291,2.11566,,,2.24226,4.27676,,1,12.0565,87.0518
0.29795,0.403109,0.896848,,,2.31484,4.03593,,2,12.0931,82.1497
0.29795,0.808763,0.033349,0.0639253,,,,,3,,
0.303,0.399037,1.50654,0.0255722,0.410546,2.29893,4.07612,0.0254804,0,,
0.303,,,,,-3.28349,-4.07612,,-1,,
0.303,,,,,3.28349,4.07612,,-1,,
0.303,0.38345,2.11594,,,2.26322,4.18553,,1,12.0468,85.1948
0.303,0.414624,0.89714,,,2.33464,3.96671,,2,12.0999,80.7409
0.303,0.831704,0.034834,0.0646394,,,,,3,,
0.30805,0.410477,1.50684,0.02586,0.42209,2.31892,3.99745,0.0248776,0,,
0.30805,,,,,-3.28467,-3.99745,,-1,,
0.30805,,,,,3.28467,3.99745,,-1,,
0.30805,0.394714,2.11623,,,2.28375,4.10444,,1,12.0451,83.5444
0.30805,0.426239,0.897439,,,2.35409,3.89046,,2,12.0987,79.1887
0.30805,0.854844,0.0363482,0.0653428,,,,,3,,
0.3131,0.422018,1.50714,0.0261441,0.433734,2.33852,3.92029,0.0243083,0,,
0.3131,,,,,-3.2858,-3.92029,,-1,,
0.3131,,,,,3.2858,3.92029,,-1,,
0.3131,0.406082,2.11653,,,2.30387,4.01736,,1,12.0363,81.7717
0.3131,0.437953,0.897744,,,2.37317,3.82323,,2,12.1048,77.8204
0.3131,0.878178,0.0378913,0.0660358,,,,,3,,
0.31815,0.433657,1.50744,0.0264237,0.445475,2.35774,3.84463,0.023776,0,,
0.31815,,,,,-3.28685,-3.84463,,-1,,
0.31815,,,,,3.28685,3.84463,,-1,,
0.31815,0.417551,2.11683,,,2.32357,3.93941,,1,12.0346,80.1852
0.31815,0.449763,0.898054,,,2.39192,3.74985,,2,12.1038,76.3267
0.31815,0.901703,0.0394632,0.0667193,,,,,3,,
0.3232,0.445394,1.50775,0.0267001,0.45731,2.3766,3.77042,0.0232725,0,,
0.3232,,,,,-3.28784,-3.77042,,-1,,
0.3232,,,,,3.28784,3.77042,,-1,,
0.3232,0.429119,2.11714,,,2.34288,3.85626,,1,12.0265,78.4926
0.3232,0.461668,0.898371,,,2.41031,3.68459,,2,12.1092,74.9985
0.3232,0.925415,0.0410637,0.0673936,,,,,3,,
0.32825,0.457225,1.50807,0.0269725,0.46924,2.39508,3.69765,0.0228015,0,,
0.32825,,,,,-3.28877,-3.69765,,-1,,
0.32825,,,,,3.28877,3.69765,,-1,,
0.32825,0.440785,2.11745,,,2.36179,3.78134,,1,12.0248,76.9678
0.32825,0.473666,0.898693,,,2.42837,3.61396,,2,12.1083,73.5607
0.32825,0.949311,0.0426925,0.0680595,,,,,3,,
0.3333,0.46915,1.50839,0.0272421,0.48126,2.41322,3.62628,0.0223548,0,,
0.3333,,,,,-3.28966,-3.62628,,-1,,
0.3333,,,,,3.28966,3.62628,,-1,,
0.3333,0.452545,2.11777,,,2.38033,3.70782,,1,12.0229,75.4712
0.3333,0.485755,0.89902,,,2.4461,3.54475,,2,12.1076,72.152
0.3333,0.973386,0.0443495,0.0687172,,,,,3,,
0.33835,0.481166,1.50872,0.027508,0.493371,2.431,3.55629,0.0219371,0,,
0.33835,,,,,-3.29048,-3.55629,,-1,,
0.33835,,,,,3.29048,3.55629,,-1,,
